,DATA,POTENCIA,RADIACAO,TEMPERATURA,P/R,R/P
1240,2019-10-19 12,29.9,2177406.0,29.3,,72822.9431438127
1241,2019-10-19 13,29.02,2819371.0,32.0,,97152.6878015162
1242,2019-10-19 14,29.56,3272075.0,34.4,,110692.65899864683
1243,2019-10-19 15,25.5,3471128.0,34.8,,136122.66666666666
1244,2019-10-19 16,23.64,3344432.0,35.6,,141473.43485617597
1245,2019-10-19 17,16.5,2994909.0,37.1,,181509.63636363635
1246,2019-10-19 18,16.580000000000002,1754223.0,35.8,,105803.55850422195
1247,2019-10-19 19,15.8,1861426.0,36.5,,117811.77215189872
1248,2019-10-19 20,14.48,788105.0,34.3,,54427.140883977896
1249,2019-10-19 21,14.16,115611.0,32.5,,8164.618644067797
1250,2019-10-20 09,12.46,19295.0,24.5,,1548.5553772070625
1251,2019-10-20 10,13.04,322742.0,25.3,,24750.15337423313
1252,2019-10-20 11,14.64,1281864.0,28.3,,87559.01639344262
1253,2019-10-20 12,15.02,1975424.0,31.0,,131519.57390146473
1254,2019-10-20 13,15.86,2560.37,33.7,,161.4356872635561
1255,2019-10-20 14,15.0,3009197.0,34.8,,200613.13333333333
1256,2019-10-20 15,15.06,3274302.0,35.6,,217417.13147410357
1257,2019-10-20 16,15.04,2120307.0,35.3,,140977.8590425532
1258,2019-10-20 17,15.56,1521593.0,35.8,,97788.7532133676
1259,2019-10-20 18,14.5,1965453.0,37.0,,135548.4827586207
1260,2019-10-20 19,14.72,1481.56,35.8,,100.64945652173913
1261,2019-10-20 20,14.56,243125.0,33.8,,16698.145604395602
1262,2019-10-20 21,14.7,38408.0,32.8,,2612.789115646259
1263,2019-10-21 09,56.68,27205.0,22.3,,479.9752999294284
1264,2019-10-21 10,59.00000000000001,269327.0,23.1,,4564.86440677966
1265,2019-10-21 11,58.4,744461.0,24.9,,12747.619863013699
1266,2019-10-21 12,52.56,1245276.0,25.9,,23692.465753424658
1267,2019-10-21 13,51.1,860.96,26.3,,16.84853228962818
1268,2019-10-21 14,54.34,908.38,26.3,,16.7165991902834
1269,2019-10-21 15,52.96,1310212.0,27.6,,24739.65256797583
1270,2019-10-21 16,51.74,2084.85,30.1,,40.29474294549671
1271,2019-10-21 17,41.82,2255495.0,31.5,,53933.40506934481
1272,2019-10-21 18,38.66,2061026.0,32.1,,53311.588204862914
1273,2019-10-21 19,34.18,1736.63,31.8,,50.808367466354596
1274,2019-10-21 20,29.12,603607.0,30.9,,20728.26236263736
1275,2019-10-21 21,24.94,127.3,29.1,,5.104250200481155
1276,2019-10-22 09,61.14,43232.0,19.6,,707.0984625449787
1277,2019-10-22 10,58.34,282347.0,20.7,,4839.681179293795
1278,2019-10-22 11,55.18000000000001,693459.0,22.2,,12567.21638274737
1279,2019-10-22 12,48.58000000000001,1911335.0,25.1,,39344.07163441744
1280,2019-10-22 13,47.5,2839.9,27.8,,59.78736842105263
1281,2019-10-22 14,51.6,2138265.0,29.2,,41439.24418604651
1282,2019-10-22 15,51.62,1809753.0,28.2,,35059.143742735374
1283,2019-10-22 16,50.5,1858331.0,29.0,,36798.63366336634
1284,2019-10-22 17,44.56,2987.93,29.5,,67.0540843806104
1285,2019-10-22 18,42.96,2112415.0,29.9,,49171.671322160146
1286,2019-10-22 19,43.26,1392143.0,29.1,,32180.836800739715
1287,2019-10-22 20,36.32,501149.0,28.3,,13798.155286343612
1288,2019-10-22 21,30.16,150952.0,27.1,,5005.039787798409
1289,2019-10-23 10,63.0,311345.0,22.0,,4941.984126984127
1290,2019-10-23 11,57.60000000000001,968911.0,25.4,,16821.371527777774
1291,2019-10-23 12,50.7,2284577.0,29.5,,45060.69033530572
1292,2019-10-23 13,51.42,2639074.0,29.4,,51323.88175807079
1293,2019-10-23 14,59.12000000000001,2348754.0,31.3,,39728.585926928274
1294,2019-10-23 15,47.22,2575.28,32.4,,54.53790766624312
1295,2019-10-23 16,49.5,2962382.0,33.3,,59846.10101010101
1296,2019-10-23 17,40.54,3336312.0,33.9,,82296.7932905772
1297,2019-10-23 18,34.080000000000005,2435979.0,33.1,,71478.2570422535
1298,2019-10-23 19,26.74,1736061.0,33.6,,64923.74719521317
1299,2019-10-23 20,23.08,748113.0,32.2,,32413.90814558059
1300,2019-10-23 21,19.44,23002.0,24.3,,1183.2304526748972
1301,2019-10-24 09,20.76,17077.0,20.6,,822.5915221579961
1302,2019-10-24 10,21.88,220871.0,20.8,,10094.652650822669
1303,2019-10-24 11,22.64,554.86,21.7,,24.507950530035334
1304,2019-10-24 12,21.52,679023.0,22.6,,31553.113382899628
1305,2019-10-24 13,23.42,1111862.0,24.7,,47474.89325362937
1306,2019-10-24 14,24.32,3136536.0,28.3,,128969.40789473684
1307,2019-10-24 15,24.1,2962493.0,29.8,,122925.02074688795
1308,2019-10-24 16,23.98,3040334.0,30.4,,126786.23853211009
1309,2019-10-24 17,22.82,3033934.0,31.1,,132950.65731814198
1310,2019-10-24 18,20.92,2310294.0,31.6,,110434.70363288718
1311,2019-10-24 19,22.06,1921588.0,31.7,,87107.34360834089
1312,2019-10-24 20,20.700000000000006,1039248.0,31.0,,50205.21739130433
1313,2019-10-24 21,20.68,138511.0,28.9,,6697.823984526112
1314,2019-10-25 09,45.3,37159.0,20.6,,820.2869757174393
1315,2019-10-25 10,41.58,404069.0,22.8,,9717.869167869168
1316,2019-10-25 11,40.48,1219064.0,25.6,,30115.21739130435
1317,2019-10-25 12,39.44,1829.59,28.0,,46.38919878296146
1318,2019-10-25 13,42.92,2551186.0,30.4,,59440.493942218076
1319,2019-10-25 14,44.04,2816737.0,31.8,,63958.60581289737
1320,2019-10-25 15,44.16,3606664.0,32.3,,81672.64492753624
1321,2019-10-25 16,41.52,3368593.0,33.6,,81131.81599229286
1322,2019-10-25 17,30.72,2975886.0,34.8,,96871.2890625
1323,2019-10-25 18,25.2,2210552.0,33.6,,87720.31746031746
1324,2019-10-25 19,23.6,1294568.0,33.0,,54854.57627118644
1325,2019-10-25 20,20.98,488863.0,31.9,,23301.382268827456
1326,2019-10-25 21,21.28,173416.0,29.3,,8149.248120300751
1327,2019-10-26 09,23.7,20947.0,21.9,,883.8396624472574
1328,2019-10-26 10,22.06,458724.0,23.5,,20794.378966455122
1329,2019-10-26 11,22.2,1071154.0,25.1,,48250.180180180185
1330,2019-10-26 12,21.68,1196715.0,27.0,,55199.031365313655
1331,2019-10-26 13,21.38,1979558.0,29.2,,92589.24228250702
1332,2019-10-26 14,21.08,2318074.0,30.2,,109965.55977229602
1333,2019-10-26 15,19.88,3061794.0,32.1,,154013.78269617708
1334,2019-10-26 16,18.8,2588.43,32.7,,137.68244680851063
1335,2019-10-26 17,20.06,2984983.0,33.6,,148802.741774676
1336,2019-10-26 18,20.14,2087105.0,30.7,,103629.84111221449
1337,2019-10-26 19,20.3,2085166.0,30.7,,102717.5369458128
1338,2019-10-26 20,20.4,1130027.0,30.2,,55393.48039215687
1339,2019-10-26 21,20.08,159423.0,27.6,,7939.3924302788855
1340,2019-10-27 09,19.380000000000006,18743.0,19.9,,967.1310629514961
1341,2019-10-27 10,19.86,419106.0,21.8,,21103.021148036256
1342,2019-10-27 11,19.92,1195535.0,25.6,,60016.8172690763
1343,2019-10-27 12,20.2,2315169.0,29.1,,114612.32673267327
1344,2019-10-27 13,20.1,2821745.0,30.9,,140385.32338308456
1345,2019-10-27 14,19.880000000000006,2837677.0,30.6,,142740.29175050298
1346,2019-10-27 15,19.62,3631173.0,31.5,,185075.07645259937
1347,2019-10-27 16,19.54,3605614.0,31.8,,184524.769703173
1348,2019-10-27 17,19.700000000000006,3220329.0,31.7,,163468.47715736035
1349,2019-10-27 18,19.98,2686933.0,31.6,,134481.13113113111
1350,2019-10-27 19,20.8,1441.54,30.7,,69.30480769230769
1351,2019-10-27 20,20.86,814724.0,30.1,,39056.75934803452
1352,2019-10-27 21,20.66,209572.0,29.3,,10143.852855759922
1353,2019-10-28 09,42.22,34482.0,22.7,,816.7219327333017
1354,2019-10-28 10,42.3,499442.0,25.2,,11807.139479905438
1355,2019-10-28 11,41.88,1178486.0,28.4,,28139.58930276982
1356,2019-10-28 12,39.38,1942623.0,30.7,,49330.19299136617
1357,2019-10-28 13,38.16,3091.95,33.1,,81.02594339622642
1358,2019-10-28 14,39.76,2227313.0,32.2,,56018.93863179075
1359,2019-10-28 15,39.68,3455266.0,34.2,,87078.27620967742
1360,2019-10-28 16,40.82,2218.63,31.3,,54.351543361097505
1361,2019-10-28 17,39.1,1755635.0,33.9,,44901.150895140665
1362,2019-10-28 18,37.36,1415799.0,31.6,,37896.118843683085
1363,2019-10-28 19,35.96,406718.0,29.2,,11310.289210233592
1364,2019-10-28 20,36.24,188554.0,28.0,,5202.924944812362
1365,2019-10-28 21,36.98,29057.0,27.0,,785.7490535424555
1366,2019-10-29 09,66.16,24868.0,22.5,,375.87666263603387
1367,2019-10-29 10,65.38,477413.0,24.4,,7302.126032425819
1368,2019-10-29 11,64.52,987916.0,26.8,,15311.779293242407
1369,2019-10-29 12,50.040000000000006,2433.0,28.0,,48.62110311750599
1370,2019-10-29 13,45.18000000000001,2878.55,30.1,,63.712926073483835
1371,2019-10-29 14,42.18,2934532.0,30.5,,69571.64532954007
1372,2019-10-29 15,40.04,3110218.0,32.3,,77677.77222777224
1373,2019-10-29 16,33.58,2197335.0,32.6,,65435.82489577129
1374,2019-10-29 17,28.26,2806664.0,33.7,,99315.78202406227
1375,2019-10-29 18,27.26,1716554.0,26.2,,62969.69919295671
1376,2019-10-29 19,26.08,953415.0,24.6,,36557.323619631905
1377,2019-10-29 20,20.84,552032.0,25.0,,26489.059500959695
1378,2019-10-29 21,18.54,191368.0,24.2,,10321.898597626754
1379,2019-10-30 09,57.66,33568.0,21.3,,582.1713492889352
1380,2019-10-30 10,61.34,636735.0,24.4,,10380.42060645582
1381,2019-10-30 11,63.54,1534044.0,25.5,,24142.965061378658
1382,2019-10-30 12,50.26,2472.25,29.0,,49.18921607640271
1383,2019-10-30 13,45.32000000000001,2922088.0,29.8,,64476.787290379514
1384,2019-10-30 14,43.2,3370044.0,30.4,,78010.27777777777
1385,2019-10-30 15,41.88,3611603.0,33.1,,86236.9388729704
1386,2019-10-30 16,38.94,2738247.0,32.0,,70319.64560862866
1387,2019-10-30 17,34.260000000000005,1500993.0,29.4,,43811.82136602451
1388,2019-10-30 18,33.02,571213.0,23.9,,17299.000605693516
1389,2019-10-30 19,27.26,1299278.0,27.9,,47662.43580337491
1390,2019-10-30 20,25.12,1319274.0,26.9,,52518.86942675159
1391,2019-10-30 21,21.7,67834.0,26.3,,3125.990783410138
1392,2019-10-31 09,53.28,15787.0,22.2,,296.3025525525525
1393,2019-10-31 10,53.72000000000001,262678.0,22.7,,4889.7617274757995
1394,2019-10-31 11,51.06,1281671.0,25.6,,25101.273012142577
1395,2019-10-31 12,45.02,2351248.0,28.0,,52226.74366948023
1396,2019-10-31 13,49.94,2604432.0,29.0,,52151.221465758914
1397,2019-10-31 14,46.62,2664229.0,30.7,,57147.7691977692
1398,2019-10-31 15,43.28,2434525.0,32.1,,56250.57763401109
1399,2019-10-31 16,41.32,3392874.0,33.5,,82112.14908034849
1400,2019-10-31 17,38.90000000000001,2623195.0,33.6,,67434.31876606682
1401,2019-10-31 18,35.14,1491113.0,32.4,,42433.49459305635
1402,2019-10-31 19,29.52,536.15,29.6,,18.162262872628727
1403,2019-10-31 20,25.64,405892.0,29.1,,15830.421216848674
1404,2019-10-31 21,23.32,271157.0,28.6,,11627.658662092625
1405,2019-10-31 22,22.18,5523.0,26.1,,249.00811541929667
1406,2019-11-01 09,54.4,41105.0,20.9,,755.6066176470589
1407,2019-11-01 10,57.78,640205.0,22.9,,11080.044998269297
1408,2019-11-01 11,54.76,1469.0,26.5,,26.826150474799125
1409,2019-11-01 12,45.12,2257.15,29.5,,50.02548758865249
1410,2019-11-01 13,44.6,2867258.0,31.3,,64288.29596412556
1411,2019-11-01 14,45.76000000000001,3311933.0,32.4,,72376.1582167832
1412,2019-11-01 15,45.94,3465803.0,33.3,,75441.94601654333
1413,2019-11-01 16,42.26,2780701.0,34.5,,65799.83435873166
1414,2019-11-01 17,35.87999999999999,2279095.0,33.7,,63519.9275362319
1415,2019-11-01 18,32.2,655501.0,26.8,,20357.173913043476
1416,2019-11-01 19,27.86,420061.0,27.1,,15077.5664034458
1417,2019-11-01 20,25.32,371714.0,27.9,,14680.647709320694
1418,2019-11-01 21,24.72,112039.0,28.6,,4532.322006472492
1419,2019-11-02 09,16.2,28879.0,21.4,,1782.6543209876545
1420,2019-11-02 10,17.16,308377.0,22.6,,17970.687645687645
1421,2019-11-02 11,18.3,1455256.0,27.2,,79522.18579234973
1422,2019-11-02 12,20.08,2275214.0,28.9,,113307.47011952192
1423,2019-11-02 13,21.520000000000003,2934831.0,30.7,,136376.90520446096
1424,2019-11-02 14,18.76,3405546.0,31.6,,181532.302771855
1425,2019-11-02 15,22.56,3671473.0,32.5,,162742.5975177305
1426,2019-11-02 16,26.82,3484.31,33.4,,129.91461595824012
1427,2019-11-02 17,23.44,2865547.0,33.9,,122250.29863481228
1428,2019-11-02 18,21.98,2755121.0,34.3,,125346.72429481347
1429,2019-11-02 19,22.32,1516626.0,33.3,,67949.19354838709
1430,2019-11-02 20,21.74,563075.0,33.1,,25900.413983440663
1431,2019-11-02 21,15.759999999999998,114.21,31.4,,7.246827411167513
1432,2019-11-03 09,20.32,43897.0,22.5,,2160.285433070866
1433,2019-11-03 10,21.1,318.19,22.6,,15.080094786729857
1434,2019-11-03 11,22.12,1473551.0,25.5,,66616.22965641953
1435,2019-11-03 12,21.26,2198034.0,27.7,,103388.24082784572
1436,2019-11-03 13,22.08,2934933.0,29.0,,132922.69021739133
1437,2019-11-03 14,17.84,3445.2,30.6,,193.11659192825113
1438,2019-11-03 15,15.42,3881681.0,32.1,,251730.28534370946
1439,2019-11-03 16,15.779999999999998,3253306.0,31.3,,206166.4131812421
1440,2019-11-03 17,15.88,1893742.0,30.9,,119253.27455919395
1441,2019-11-03 18,15.96,1807178.0,31.7,,113231.70426065162
1442,2019-11-03 19,16.98,688123.0,28.0,,40525.50058892815
1443,2019-11-03 20,16.36,219189.0,27.9,,13397.860635696821
1444,2019-11-03 21,16.46,193.64,27.2,,11.764277035236937
1445,2019-11-04 10,58.96,681043.0,25.3,,11550.932835820895
1446,2019-11-04 11,60.82,1509454.0,28.8,,24818.38211114765
1447,2019-11-04 12,44.58000000000001,2292972.0,30.0,,51434.99327052489
1448,2019-11-04 13,37.34,2971131.0,31.8,,79569.6572040707
1449,2019-11-04 14,43.96,3440016.0,33.0,,78253.3212010919
1450,2019-11-04 15,45.14,3678357.0,33.8,,81487.74922463446
1451,2019-11-04 16,44.5,3458589.0,34.4,,77721.10112359551
1452,2019-11-04 17,37.36,2841.72,35.1,,76.06316916488223
1453,2019-11-04 18,36.54,2758359.0,35.2,,75488.75205254515
1454,2019-11-04 19,42.76000000000001,1462091.0,33.7,,34192.9607109448
1455,2019-11-04 20,40.94000000000001,99043.0,25.9,,2419.223253541768
1456,2019-11-04 21,36.94,7198.0,23.6,,194.856524093124
1457,2019-11-05 09,53.24,42571.0,21.1,,799.6055597295266
1458,2019-11-05 10,51.18,692953.0,24.3,,13539.527159046502
1459,2019-11-05 11,46.58,1543313.0,26.7,,33132.5246887076
1460,2019-11-05 12,35.42,2435859.0,29.4,,68770.72275550535
1461,2019-11-05 13,33.379999999999995,1863951.0,29.6,,55840.35350509288
1462,2019-11-05 14,38.3,2004064.0,31.3,,52325.430809399484
1463,2019-11-05 15,34.480000000000004,2222782.0,32.1,,64465.83526682134
1464,2019-11-05 16,29.2,2537295.0,32.7,,86893.66438356164
1465,2019-11-05 17,20.14,3279953.0,34.2,,162857.64647467725
1466,2019-11-05 18,26.4,1312565.0,29.6,,49718.371212121216
1467,2019-11-05 19,30.04,202.14,26.9,,6.729027962716378
1468,2019-11-05 20,24.08,254744.0,27.4,,10579.06976744186
1469,2019-11-05 21,18.48,51645.0,27.2,,2794.642857142857
1470,2019-11-06 09,45.46000000000001,42936.0,21.9,,944.4786625604926
1471,2019-11-06 10,46.1,423.24,23.6,,9.180911062906725
1472,2019-11-06 11,41.72,254048.0,22.6,,6089.357622243529
1473,2019-11-06 12,34.22,1600.23,25.8,,46.76300409117476
1474,2019-11-06 13,37.24,1828069.0,26.2,,49088.856068743284
1475,2019-11-06 14,49.22,1472898.0,27.7,,29924.78667208452
1476,2019-11-06 15,45.72,2741387.0,28.3,,59960.34558180228
1477,2019-11-06 16,46.02,2111108.0,29.4,,45873.70708387657
1478,2019-11-06 17,37.58000000000001,2219442.0,31.4,,59059.127195316636
1479,2019-11-06 18,32.22,2701266.0,31.5,,83838.17504655494
1480,2019-11-06 19,33.88,2004327.0,32.8,,59159.59268004722
1481,2019-11-06 20,29.94,1151628.0,30.9,,38464.52905811623
1482,2019-11-06 21,26.2,88426.0,28.2,,3375.0381679389316
1483,2019-11-07 09,45.22,33528.0,21.6,,741.4418398938523
1484,2019-11-07 10,49.12000000000001,399567.0,23.1,,8134.507328990226
1485,2019-11-07 11,47.3,975732.0,25.4,,20628.583509513745
1486,2019-11-07 12,40.42,2691755.0,29.6,,66594.63137060861
1487,2019-11-07 13,40.6,3183643.0,31.6,,78414.85221674877
1488,2019-11-07 14,41.16,2204437.0,31.2,,53557.75024295433
1489,2019-11-07 15,39.34,1584976.0,30.2,,40289.171326893746
1490,2019-11-07 16,33.86,3492623.0,33.5,,103148.9367985824
1491,2019-11-07 17,27.3,3540563.0,34.3,,129690.95238095238
1492,2019-11-07 18,21.78,2043524.0,31.7,,93825.7116620753
1493,2019-11-07 19,17.26,268445.0,27.2,,15553.012746234066
1494,2019-11-07 20,14.88,180286.0,26.8,,12115.994623655914
1495,2019-11-07 21,14.32,78935.0,26.1,,5512.2206703910615
1496,2019-11-08 09,37.12,61301.0,22.7,,1651.4278017241381
1497,2019-11-08 10,38.64,242064.0,22.8,,6264.596273291925
1498,2019-11-08 11,39.52,154527.0,23.0,,3910.0961538461534
1499,2019-11-08 12,35.14,465.06,24.1,,13.234490608992601
1500,2019-11-08 13,39.67999999999999,927462.0,25.1,,23373.538306451617
1501,2019-11-08 14,47.08,1260186.0,26.1,,26766.907391673747
1502,2019-11-08 15,45.54,1749.77,27.2,,38.42270531400966
1503,2019-11-08 16,36.64,1740202.0,27.9,,47494.596069868996
1504,2019-11-08 17,32.379999999999995,1795141.0,28.9,,55439.80852378012
1505,2019-11-08 18,30.5,2128459.0,29.8,,69785.54098360655
1506,2019-11-08 19,29.5,1281098.0,29.9,,43427.05084745763
1507,2019-11-08 20,30.8,925808.0,29.0,,30058.701298701297
1508,2019-11-08 21,30.28,231995.0,28.3,,7661.657859973579
1509,2019-11-08 22,27.28,4436.0,25.9,,162.6099706744868
1510,2019-11-09 09,27.62,66154.0,23.1,,2395.1484431571325
1511,2019-11-09 10,26.5,571511.0,25.5,,21566.45283018868
1512,2019-11-09 11,30.520000000000003,1370957.0,28.4,,44919.95412844036
1513,2019-11-09 12,30.0,2230316.0,31.0,,74343.86666666667
1514,2019-11-09 13,26.66,2934122.0,32.9,,110057.08927231807
1515,2019-11-09 14,23.64,3406442.0,33.8,,144096.53130287648
1516,2019-11-09 15,23.04,3350895.0,33.9,,145438.1510416667
1517,2019-11-09 16,22.48,3646318.0,36.9,,162202.75800711743
1518,2019-11-09 17,22.48,3191008.0,36.1,,141948.75444839857
1519,2019-11-09 18,21.36,2207377.0,33.3,,103341.61985018727
1520,2019-11-09 19,19.72,1307.23,34.4,,66.2895537525355
1521,2019-11-09 20,19.16,528921.0,32.1,,27605.480167014615
1522,2019-11-09 21,18.96,91643.0,31.5,,4833.491561181434
1523,2019-11-10 09,20.94,43507.0,21.0,,2077.698185291308
1524,2019-11-10 10,21.02,633539.0,23.4,,30139.819219790676
1525,2019-11-10 11,22.62,1516918.0,24.9,,67060.91954022988
1526,2019-11-10 12,21.08,2284184.0,27.3,,108357.87476280835
1527,2019-11-10 13,17.880000000000006,2940057.0,30.3,,164432.7181208053
1528,2019-11-10 14,18.56,3400288.0,31.7,,183205.17241379313
1529,2019-11-10 15,19.36,3199508.0,33.0,,165263.84297520661
1530,2019-11-10 16,18.54,3088986.0,34.1,,166611.97411003237
1531,2019-11-10 17,17.660000000000004,3452162.0,34.3,,195479.16194790482
1532,2019-11-10 18,16.72,2905855.0,32.4,,173795.15550239236
1533,2019-11-10 19,17.46,1120347.0,31.7,,64166.49484536082
1534,2019-11-10 20,17.48,1138804.0,30.5,,65148.970251716244
1535,2019-11-10 21,17.36,180676.0,27.6,,10407.603686635945
1536,2019-11-11 09,62.42,57684.0,21.3,,924.1268824094841
1537,2019-11-11 10,60.62,690923.0,24.7,,11397.608050148467
1538,2019-11-11 11,52.64,1506778.0,27.0,,28624.202127659573
1539,2019-11-11 12,43.38,2290362.0,30.9,,52797.64868603043
1540,2019-11-11 13,42.58,2899792.0,32.6,,68102.2076092062
1541,2019-11-11 14,45.32,3368699.0,33.3,,74331.39894086496
1542,2019-11-11 15,42.84,3523995.0,34.8,,82259.4537815126
1543,2019-11-11 16,41.26,2558463.0,34.8,,62008.31313620941
1544,2019-11-11 17,35.120000000000005,3252638.0,36.4,,92614.9772209567
1545,2019-11-11 18,34.74,1780857.0,35.5,,51262.43523316062
1546,2019-11-11 19,27.04,1073904.0,31.9,,39715.38461538462
1547,2019-11-11 20,25.200000000000006,469914.0,30.9,,18647.380952380947
1548,2019-11-11 21,22.16,151868.0,29.9,,6853.249097472924
1549,2019-11-12 09,46.1,58504.0,22.5,,1269.0672451193059
1550,2019-11-12 10,48.86,460807.0,23.7,,9431.170691772411
1551,2019-11-12 11,45.58,1191637.0,26.6,,26143.85695480474
1552,2019-11-12 12,41.14,2173374.0,28.9,,52828.731161886244
1553,2019-11-12 13,40.34,2924255.0,30.5,,72490.20823004462
1554,2019-11-12 14,40.12000000000001,3377328.0,33.2,,84180.65802592221
1555,2019-11-12 15,37.14,3581.13,34.9,,96.42245557350566
1556,2019-11-12 16,33.4,3469179.0,35.6,,103867.63473053892
1557,2019-11-12 17,31.300000000000004,3351046.0,37.8,,107062.17252396165
1558,2019-11-12 18,32.760000000000005,1460198.0,36.4,,44572.588522588514
1559,2019-11-12 19,30.74,642534.0,31.5,,20902.21210149642
1560,2019-11-12 20,24.62,295.22,30.2,,11.9910641754671
1561,2019-11-12 21,21.06,38892.0,29.6,,1846.7236467236469
1562,2019-11-13 09,52.64,58339.0,21.2,,1108.2636778115502
1563,2019-11-13 10,50.14,674092.0,24.0,,13444.196250498604
1564,2019-11-13 11,48.34,1518393.0,29.0,,31410.695076541164
1565,2019-11-13 12,43.98,2296561.0,30.8,,52218.30377444293
1566,2019-11-13 13,41.4,2919324.0,31.7,,70515.07246376811
1567,2019-11-13 14,44.56,3138481.0,32.1,,70432.697486535
1568,2019-11-13 15,43.58,3276431.0,36.0,,75181.98715006885
1569,2019-11-13 16,45.4,3563372.0,34.7,,78488.37004405286
1570,2019-11-13 17,40.18,3249421.0,35.3,,80871.60278745645
1571,2019-11-13 18,37.18,2551302.0,34.5,,68620.27972027972
1572,2019-11-13 19,30.48,1300321.0,34.0,,42661.45013123359
1573,2019-11-13 20,23.94,649534.0,33.5,,27131.74603174603
1574,2019-11-13 21,22.42,193967.0,32.3,,8651.516503122211
1575,2019-11-14 09,51.34,118563.0,23.6,,2309.368913128165
1576,2019-11-14 10,50.76,812364.0,26.4,,16004.018912529551
1577,2019-11-14 11,49.34,1459618.0,27.4,,29582.853668423184
1578,2019-11-14 12,40.86,2250993.0,30.2,,55090.381791483116
1579,2019-11-14 13,40.92,2791852.0,30.9,,68227.07722385142
1580,2019-11-14 14,42.62000000000001,2537228.0,32.2,,59531.39371187234
1581,2019-11-14 15,36.46,3082994.0,33.6,,84558.2556226001
1582,2019-11-14 16,31.4,3179052.0,33.5,,101243.69426751592
1583,2019-11-14 17,24.24,2773581.0,34.9,,114421.6584158416
1584,2019-11-14 18,22.18,1682663.0,31.2,,75863.97655545536
1585,2019-11-14 19,20.08,254544.0,20.4,,12676.494023904384
1586,2019-11-14 20,18.52,946836.0,26.2,,51125.05399568035
1587,2019-11-14 21,17.22,232553.0,24.5,,13504.819976771198
1588,2019-11-14 22,15.66,2598.0,25.6,,165.90038314176246
1589,2019-11-15 09,23.26,40256.0,21.6,,1730.6964746345657
1590,2019-11-15 10,21.02,601127.0,24.3,,28597.859181731685
1591,2019-11-15 11,21.56,1454.16,26.6,,67.44712430426716
