,DATA,POTENCIA,RADIACAO,TEMPERATURA,P/R,R/P
6017,2020-03-14 17,23.12,2674331.0,30.8,,115671.75605536332
6018,2020-03-14 18,22.1,2610596.0,32.8,,118126.51583710406
6019,2020-03-14 19,22.040000000000006,1508499.0,31.3,,68443.69328493645
6020,2020-03-14 20,20.66,201863.0,27.6,,9770.716360116166
6021,2020-03-14 21,19.14,257666.0,27.2,,13462.173458725183
6022,2020-03-14 22,19.24,5335.0,25.1,,277.2869022869023
6023,2020-03-14 23,18.26,0,25.1,,0.0
6024,2020-03-15 00,17.8,0,25.1,,0.0
6025,2020-03-15 01,17.46,0,24.2,,0.0
6026,2020-03-15 02,17.82,0,23.4,,0.0
6027,2020-03-15 03,17.02,0,22.7,,0.0
6028,2020-03-15 04,16.94,0,22.0,,0.0
6029,2020-03-15 05,16.84,0,21.8,,0.0
6030,2020-03-15 06,16.96,0,21.4,,0.0
6031,2020-03-15 07,17.7,0,21.7,,0.0
6032,2020-03-15 08,17.900000000000006,0,21.6,,0.0
6033,2020-03-15 09,18.96,0,21.2,,0.0
6034,2020-03-15 10,19.12,225711.0,23.0,,11804.968619246862
6035,2020-03-15 11,20.18,1362619.0,25.6,,67523.24083250744
6036,2020-03-15 12,21.0,2042235.0,28.1,,97249.28571428571
6037,2020-03-15 13,22.32,2559271.0,29.1,,114662.67921146953
6038,2020-03-15 14,20.22,3144702.0,30.1,,155524.33234421365
6039,2020-03-15 15,19.4,3431927.0,31.0,,176903.45360824742
6040,2020-03-15 16,19.68,2334.35,31.0,,118.61534552845528
6041,2020-03-15 17,19.42,3136616.0,32.4,,161514.72708547887
6042,2020-03-15 18,19.28,2697747.0,30.8,,139924.63692946057
6043,2020-03-15 19,19.24,878139.0,29.8,,45641.32016632017
6044,2020-03-15 20,18.34,290664.0,26.0,,15848.636859323882
6045,2020-03-15 21,17.880000000000006,118105.0,24.4,,6605.425055928409
6046,2020-03-15 22,17.380000000000006,2177.0,23.7,,125.25891829689293
6047,2020-03-15 23,17.04,0,23.8,,0.0
6048,2020-03-16 00,16.86,0,22.9,,0.0
6049,2020-03-16 01,17.58,0,22.4,,0.0
6050,2020-03-16 02,17.02,0,22.1,,0.0
6051,2020-03-16 03,16.619999999999994,0,21.7,,0.0
6052,2020-03-16 04,16.439999999999998,0,21.6,,0.0
6053,2020-03-16 05,16.5,0,20.7,,0.0
6054,2020-03-16 06,17.68,0,20.6,,0.0
6055,2020-03-16 07,32.42,0,20.0,,0.0
6056,2020-03-16 08,40.84,0,20.2,,0.0
6057,2020-03-16 09,42.42,0,19.5,,0.0
6058,2020-03-16 10,44.96,151271.0,20.2,,3364.568505338078
6059,2020-03-16 11,44.94000000000001,1020064.0,23.6,,22698.3533600356
6060,2020-03-16 12,47.9,1880431.0,25.5,,39257.43215031315
6061,2020-03-16 13,50.26,2628137.0,28.3,,52290.8276959809
6062,2020-03-16 14,52.6,3274.0,29.4,,62.24334600760456
6063,2020-03-16 15,51.76,3074835.0,29.1,,59405.62210200928
6064,2020-03-16 16,48.9,2433738.0,29.0,,49769.69325153375
6065,2020-03-16 17,39.36,2273668.0,30.2,,57765.955284552845
6066,2020-03-16 18,32.04,1767907.0,31.3,,55178.12109862672
6067,2020-03-16 19,28.16,2142311.0,31.4,,76076.38494318182
6068,2020-03-16 20,26.840000000000003,459019.0,27.7,,17102.049180327867
6069,2020-03-16 21,23.54,65476.0,26.8,,2781.478334749363
6070,2020-03-16 22,23.02,0,25.9,,0.0
6071,2020-03-16 23,22.2,0,25.4,,0.0
6072,2020-03-17 00,21.56,0,23.7,,0.0
6073,2020-03-17 01,21.32,0,22.8,,0.0
6074,2020-03-17 02,20.38,0,22.1,,0.0
6075,2020-03-17 03,20.34,0,21.8,,0.0
6076,2020-03-17 04,19.8,0,20.9,,0.0
6077,2020-03-17 05,19.8,0,20.8,,0.0
6078,2020-03-17 06,21.24,0,20.3,,0.0
6079,2020-03-17 07,30.64,0,19.7,,0.0
6080,2020-03-17 08,33.980000000000004,0,19.8,,0.0
6081,2020-03-17 09,37.84,0,19.3,,0.0
6082,2020-03-17 10,41.32,142364.0,20.6,,3445.40174249758
6083,2020-03-17 11,42.64,1026295.0,24.3,,24068.832082551595
6084,2020-03-17 12,38.25999999999999,1881463.0,26.9,,49175.71876633561
6085,2020-03-17 13,37.76,2613339.0,29.0,,69209.18961864407
6086,2020-03-17 14,38.16,3097015.0,30.1,,81158.67400419289
6087,2020-03-17 15,37.74,2796819.0,30.2,,74107.55166931637
6088,2020-03-17 16,35.24,2558418.0,32.2,,72599.82973893303
6089,2020-03-17 17,32.739999999999995,3181827.0,32.8,,97184.69761759318
6090,2020-03-17 18,24.06,3018318.0,32.6,,125449.6259351621
6091,2020-03-17 19,22.16,2229557.0,32.4,,100611.77797833935
6092,2020-03-17 20,20.04,1252241.0,31.2,,62487.07584830339
6093,2020-03-17 21,18.96,91028.0,28.6,,4801.054852320675
6094,2020-03-17 22,18.42,0,26.2,,0.0
6095,2020-03-17 23,17.82,0,25.7,,0.0
6096,2020-03-18 00,17.32,0,25.0,,0.0
6097,2020-03-18 01,17.18,0,24.8,,0.0
6098,2020-03-18 02,17.32,0,23.8,,0.0
6099,2020-03-18 03,18.06,0,22.8,,0.0
6100,2020-03-18 04,17.24,0,22.0,,0.0
6101,2020-03-18 05,16.64,0,22.0,,0.0
6102,2020-03-18 06,17.14,0,22.0,,0.0
6103,2020-03-18 07,26.7,0,21.4,,0.0
6104,2020-03-18 08,35.24,0,21.2,,0.0
6105,2020-03-18 09,43.10000000000001,0,20.8,,0.0
6106,2020-03-18 10,43.92,144412.0,23.2,,3288.0692167577413
6107,2020-03-18 11,40.5,986462.0,26.6,,24357.086419753086
6108,2020-03-18 12,35.24,1831775.0,28.5,,51979.9943246311
6109,2020-03-18 13,34.32,2607432.0,29.6,,75974.12587412588
6110,2020-03-18 14,37.74,3206371.0,30.9,,84959.48595654477
6111,2020-03-18 15,39.46,3311905.0,31.6,,83930.68930562594
6112,2020-03-18 16,37.14,2219252.0,32.1,,59753.6887452881
6113,2020-03-18 17,31.520000000000003,2807974.0,31.3,,89085.4695431472
6114,2020-03-18 18,23.92,1138678.0,32.8,,47603.59531772575
6115,2020-03-18 19,22.44,1929729.0,32.9,,85995.05347593583
6116,2020-03-18 20,21.08,379255.0,27.6,,17991.223908918408
6117,2020-03-18 21,19.68,102401.0,26.4,,5203.302845528456
6118,2020-03-18 22,19.06,5367.0,25.5,,281.58447009443864
6119,2020-03-18 23,18.26,0,24.6,,0.0
6120,2020-03-19 00,18.22,0,25.2,,0.0
6121,2020-03-19 01,18.18,0,25.1,,0.0
6122,2020-03-19 02,17.48,0,23.6,,0.0
6123,2020-03-19 03,17.18,0,23.3,,0.0
6124,2020-03-19 04,17.619999999999994,0,23.3,,0.0
6125,2020-03-19 05,16.7,0,22.8,,0.0
6126,2020-03-19 06,18.22,0,22.3,,0.0
6127,2020-03-19 07,27.68,0,22.3,,0.0
6128,2020-03-19 08,31.46,0,22.6,,0.0
6129,2020-03-19 09,38.84,0,21.8,,0.0
6130,2020-03-19 10,38.84,134124.0,22.6,,3453.2440782698245
6131,2020-03-19 11,40.36,1104359.0,24.9,,27362.710604558968
6132,2020-03-19 12,38.16,1333253.0,26.2,,34938.49580712789
6133,2020-03-19 13,37.58,1630421.0,27.0,,43385.33794571581
6134,2020-03-19 14,38.3,2716545.0,29.3,,70928.0678851175
6135,2020-03-19 15,37.62,3249779.0,30.1,,86384.34343434343
6136,2020-03-19 16,38.5,2137946.0,31.0,,55531.06493506493
6137,2020-03-19 17,30.82,3123459.0,32.4,,101345.19792342634
6138,2020-03-19 18,25.24,2823663.0,32.6,,111872.54358161648
6139,2020-03-19 19,23.52,2427472.0,32.9,,103208.84353741497
6140,2020-03-19 20,21.74,811289.0,30.3,,37317.80128794848
6141,2020-03-19 21,21.1,399728.0,23.7,,18944.454976303317
6142,2020-03-19 22,20.54,3796.0,21.9,,184.81012658227849
6143,2020-03-19 23,20.68,0,23.3,,0.0
6144,2020-03-20 00,20.26,0,23.8,,0.0
6145,2020-03-20 01,20.08,0,23.5,,0.0
6146,2020-03-20 02,19.9,0,23.4,,0.0
6147,2020-03-20 03,20.98,0,23.4,,0.0
6148,2020-03-20 04,19.54,0,23.3,,0.0
6149,2020-03-20 05,19.26,0,22.8,,0.0
6150,2020-03-20 06,20.26,0,22.5,,0.0
6151,2020-03-20 07,30.48,0,22.0,,0.0
6152,2020-03-20 08,38.74,0,21.8,,0.0
6153,2020-03-20 09,38.7,0,21.6,,0.0
6154,2020-03-20 10,37.7,13196.0,21.8,,350.02652519893894
6155,2020-03-20 11,38.12000000000001,62884.0,21.6,,1649.6327387198317
6156,2020-03-20 12,38.62,274.75,22.3,,7.114189539098913
6157,2020-03-20 13,38.02,834636.0,23.5,,21952.55128879537
6158,2020-03-20 14,37.88,1121176.0,25.1,,29598.099260823652
6159,2020-03-20 15,35.72,1270305.0,24.9,,35562.84994400896
6160,2020-03-20 16,32.96,1313991.0,25.6,,39866.2317961165
6161,2020-03-20 17,30.88,1534504.0,25.6,,49692.48704663212
6162,2020-03-20 18,25.18,1581151.0,25.6,,62793.92374900715
6163,2020-03-20 19,23.94,766609.0,25.1,,32022.096908939013
6164,2020-03-20 20,22.82,483872.0,24.4,,21203.856266432955
6165,2020-03-20 21,22.26,154.51,23.4,,6.941150044923629
6166,2020-03-20 22,21.22,0,23.0,,0.0
6167,2020-03-20 23,21.12,0,22.4,,0.0
6168,2020-03-21 00,20.54,0,21.8,,0.0
6169,2020-03-21 01,20.6,0,21.5,,0.0
6170,2020-03-21 02,19.94,0,21.5,,0.0
6171,2020-03-21 03,20.14,0,21.3,,0.0
6172,2020-03-21 04,19.8,0,21.5,,0.0
6173,2020-03-21 05,20.020000000000003,0,21.6,,0.0
6174,2020-03-21 06,20.24,0,21.4,,0.0
6175,2020-03-21 07,21.44,0,21.2,,0.0
6176,2020-03-21 08,23.52,0,21.6,,0.0
6177,2020-03-21 09,25.68,0,21.8,,0.0
6178,2020-03-21 10,26.74,186883.0,22.7,,6988.893044128647
6179,2020-03-21 11,25.44,904629.0,24.1,,35559.31603773585
6180,2020-03-21 12,24.96,1874463.0,26.8,,75098.67788461538
6181,2020-03-21 13,26.340000000000003,1712718.0,26.4,,65023.46241457858
6182,2020-03-21 14,26.18,1754915.0,27.7,,67032.65851795263
6183,2020-03-21 15,25.04,2297042.0,28.4,,91734.90415335464
6184,2020-03-21 16,24.5,2627378.0,28.2,,107239.91836734694
6185,2020-03-21 17,23.68,2198385.0,29.4,,92837.2043918919
6186,2020-03-21 18,23.48,1810107.0,30.0,,77091.43952299829
6187,2020-03-21 19,23.62,1499177.0,27.8,,63470.660457239625
6188,2020-03-21 20,21.68,562889.0,25.7,,25963.514760147602
6189,2020-03-21 21,21.6,163691.0,25.5,,7578.2870370370365
6190,2020-03-21 22,20.72,0,24.7,,0.0
6191,2020-03-21 23,20.26,0,24.0,,0.0
6192,2020-03-22 00,20.54,0,23.1,,0.0
6193,2020-03-22 01,21.020000000000003,0,22.8,,0.0
6194,2020-03-22 02,20.04,0,22.7,,0.0
6195,2020-03-22 03,20.34,0,22.4,,0.0
6196,2020-03-22 04,20.24,0,22.1,,0.0
6197,2020-03-22 05,19.9,0,21.8,,0.0
6198,2020-03-22 06,20.18,0,21.3,,0.0
6199,2020-03-22 07,20.04,0,21.0,,0.0
6200,2020-03-22 08,22.74,0,21.3,,0.0
6201,2020-03-22 09,23.1,0,21.6,,0.0
6202,2020-03-22 10,24.96,91517.0,22.4,,3666.546474358974
6203,2020-03-22 11,25.78,363063.0,23.2,,14083.12645461598
6204,2020-03-22 12,25.62,1315389.0,25.0,,51342.271662763465
6205,2020-03-22 13,24.64,1335472.0,26.8,,54199.35064935065
6206,2020-03-22 14,24.4,2020863.0,26.9,,82822.25409836066
6207,2020-03-22 15,23.6,695805.0,24.4,,29483.262711864405
6208,2020-03-22 16,23.46,1486385.0,21.2,,63358.26939471441
6209,2020-03-22 17,24.34,595248.0,22.2,,24455.54642563681
6210,2020-03-22 18,23.12,853216.0,23.5,,36903.8062283737
6211,2020-03-22 19,23.42,728255.0,24.2,,31095.431255337317
6212,2020-03-22 20,20.96,580928.0,24.8,,27716.030534351143
6213,2020-03-22 21,20.72,218402.0,23.4,,10540.637065637065
6214,2020-03-22 22,20.38,0,23.1,,0.0
6215,2020-03-22 23,20.04,0,22.9,,0.0
6216,2020-03-23 00,20.6,0,22.8,,0.0
6217,2020-03-23 01,19.76,0,22.9,,0.0
6218,2020-03-23 02,19.34,0,22.7,,0.0
6219,2020-03-23 03,19.08,0,21.9,,0.0
6220,2020-03-23 04,19.32,0,21.5,,0.0
6221,2020-03-23 05,19.380000000000006,0,21.1,,0.0
6222,2020-03-23 06,21.08,0,21.0,,0.0
6223,2020-03-23 07,30.78,0,21.3,,0.0
6224,2020-03-23 08,39.26,0,20.9,,0.0
6225,2020-03-23 09,41.78,0,20.9,,0.0
6226,2020-03-23 10,42.14,166704.0,22.1,,3955.956336022781
6227,2020-03-23 11,42.56,590492.0,23.2,,13874.342105263157
6228,2020-03-23 12,42.40000000000001,945624.0,25.5,,22302.45283018867
6229,2020-03-23 13,43.52,1739268.0,27.4,,39964.79779411764
6230,2020-03-23 14,46.2,2937557.0,28.8,,63583.48484848485
6231,2020-03-23 15,45.86,3273452.0,29.1,,71379.24116877453
6232,2020-03-23 16,42.34,2391924.0,30.3,,56493.24515824279
6233,2020-03-23 17,36.1,2659607.0,30.3,,73673.32409972299
6234,2020-03-23 18,28.26,1460668.0,30.2,,51686.76574663835
6235,2020-03-23 19,25.7,495751.0,27.6,,19289.922178988327
6236,2020-03-23 20,24.76,337876.0,24.1,,13646.042003231018
6237,2020-03-23 21,24.76,136305.0,22.7,,5505.048465266558
6238,2020-03-23 22,24.0,0.59,22.9,,0.024583333333333332
6239,2020-03-23 23,23.700000000000006,0,23.1,,0.0
6240,2020-03-24 00,23.34,0,23.0,,0.0
6241,2020-03-24 01,23.28,0,22.8,,0.0
6242,2020-03-24 02,22.68,0,22.9,,0.0
6243,2020-03-24 03,23.66,0,22.8,,0.0
6244,2020-03-24 04,23.5,0,21.8,,0.0
6245,2020-03-24 05,22.36,0,21.7,,0.0
6246,2020-03-24 06,24.14,0,21.3,,0.0
6247,2020-03-24 07,32.08,0,21.4,,0.0
6248,2020-03-24 08,40.66,0,21.6,,0.0
6249,2020-03-24 09,45.7,0,21.5,,0.0
6250,2020-03-24 10,43.44,51441.0,21.4,,1184.1850828729282
6251,2020-03-24 11,44.86,492892.0,23.0,,10987.338386090058
6252,2020-03-24 12,43.3,689816.0,23.9,,15931.085450346422
6253,2020-03-24 13,42.44,1079348.0,24.7,,25432.327992459945
6254,2020-03-24 14,36.9,2259879.0,27.1,,61243.333333333336
6255,2020-03-24 15,36.24,1788795.0,26.2,,49359.68543046357
6256,2020-03-24 16,34.36,2746062.0,29.0,,79920.31431897555
6257,2020-03-24 17,37.540000000000006,2725891.0,30.1,,72612.97282898241
6258,2020-03-24 18,30.5,2863359.0,30.2,,93880.62295081967
6259,2020-03-24 19,27.54,1640372.0,30.1,,59563.25344952796
6260,2020-03-24 20,25.94,501736.0,28.6,,19342.174248265226
6261,2020-03-24 21,25.62,84991.0,26.8,,3317.369242779079
6262,2020-03-24 22,25.24,0,25.6,,0.0
6263,2020-03-24 23,24.62,0,25.5,,0.0
6264,2020-03-25 00,24.54,0,24.4,,0.0
6265,2020-03-25 01,24.12,0,23.0,,0.0
6266,2020-03-25 02,23.46,0,23.1,,0.0
6267,2020-03-25 03,24.08,0,23.2,,0.0
6268,2020-03-25 04,22.879999999999995,0,22.6,,0.0
6269,2020-03-25 05,22.72,0,22.5,,0.0
6270,2020-03-25 06,25.1,0,22.3,,0.0
6271,2020-03-25 07,33.32,0,21.9,,0.0
6272,2020-03-25 08,37.92,0,21.7,,0.0
6273,2020-03-25 09,41.5,0,21.8,,0.0
6274,2020-03-25 10,43.64,60945.0,22.0,,1396.5398716773602
6275,2020-03-25 11,43.76000000000001,296958.0,22.4,,6786.06032906764
6276,2020-03-25 12,41.0,569987.0,23.0,,13902.121951219513
6277,2020-03-25 13,38.92,921.47,24.3,,23.676002055498458
6278,2020-03-25 14,42.42,1821382.0,25.5,,42936.869401225835
6279,2020-03-25 15,38.62,1064031.0,24.4,,27551.29466597618
6280,2020-03-25 16,35.86,1589011.0,25.9,,44311.51701059676
6281,2020-03-25 17,31.66,1865338.0,26.4,,58917.81427668983
6282,2020-03-25 18,26.1,1002243.0,24.4,,38400.11494252874
6283,2020-03-25 19,22.82,83291.0,22.2,,3649.912357581069
6284,2020-03-25 20,20.82,376912.0,22.4,,18103.36215177714
6285,2020-03-25 21,21.18,158085.0,22.3,,7463.881019830028
6286,2020-03-25 22,20.74,832.0,22.0,,40.11571841851495
6287,2020-03-25 23,20.520000000000003,0,21.7,,0.0
6288,2020-03-26 00,20.26,0,20.8,,0.0
6289,2020-03-26 01,20.1,0,20.9,,0.0
6290,2020-03-26 02,19.64,0,21.1,,0.0
6291,2020-03-26 03,20.1,0,21.0,,0.0
6292,2020-03-26 04,20.46,0,20.2,,0.0
6293,2020-03-26 05,19.74,0,19.6,,0.0
6294,2020-03-26 06,20.22,0,19.4,,0.0
6295,2020-03-26 07,29.46,0,19.3,,0.0
6296,2020-03-26 08,39.34,0,19.1,,0.0
6297,2020-03-26 09,39.52,0,19.8,,0.0
6298,2020-03-26 10,41.18,68.43,21.0,,1.661728994657601
6299,2020-03-26 11,43.82,602641.0,23.5,,13752.647193062528
6300,2020-03-26 12,42.02,1287997.0,25.3,,30651.999048072343
6301,2020-03-26 13,41.64,2027052.0,25.9,,48680.40345821326
6302,2020-03-26 14,42.64,2464685.0,27.6,,57802.18105065666
6303,2020-03-26 15,46.94,1935546.0,27.3,,41234.46953557734
6304,2020-03-26 16,44.34,1852.88,27.5,,41.78800180423996
6305,2020-03-26 17,38.42,3281625.0,29.5,,85414.49765747007
6306,2020-03-26 18,31.9,2813801.0,29.8,,88206.92789968652
6307,2020-03-26 19,27.0,2074724.0,29.1,,76841.62962962964
6308,2020-03-26 20,25.380000000000006,649137.0,28.5,,25576.713947990538
6309,2020-03-26 21,24.64,124961.0,27.0,,5071.4691558441555
6310,2020-03-26 22,24.82,0,24.4,,0.0
6311,2020-03-26 23,23.4,0,23.8,,0.0
6312,2020-03-27 00,23.14,0,23.1,,0.0
6313,2020-03-27 01,23.2,0,22.6,,0.0
6314,2020-03-27 02,22.66,0,22.0,,0.0
6315,2020-03-27 03,22.72,0,21.5,,0.0
6316,2020-03-27 04,22.08,0,21.5,,0.0
6317,2020-03-27 05,22.02,0,21.6,,0.0
6318,2020-03-27 06,23.48,0,21.8,,0.0
6319,2020-03-27 07,32.68,0,21.1,,0.0
6320,2020-03-27 08,36.24,0,21.4,,0.0
6321,2020-03-27 09,39.38,0,21.1,,0.0
6322,2020-03-27 10,40.52,164379.0,22.1,,4056.737413622902
6323,2020-03-27 11,42.74,817063.0,24.0,,19117.05662143191
6324,2020-03-27 12,42.74,1179965.0,25.1,,27607.97847449696
6325,2020-03-27 13,43.040000000000006,1873122.0,26.6,,43520.492565055756
6326,2020-03-27 14,43.1,1191233.0,26.8,,27638.816705336427
6327,2020-03-27 15,42.46,3134702.0,28.9,,73827.17852096091
6328,2020-03-27 16,39.46,1779993.0,28.7,,45108.793715154585
6329,2020-03-27 17,34.92,1795373.0,29.8,,51413.88888888888
6330,2020-03-27 18,28.32,601717.0,24.4,,21247.06920903955
6331,2020-03-27 19,26.18,1333168.0,25.2,,50923.1474407945
6332,2020-03-27 20,25.16,301752.0,25.1,,11993.322734499205
6333,2020-03-27 21,23.2,119594.0,23.6,,5154.913793103448
6334,2020-03-27 22,23.54,0,23.9,,0.0
6335,2020-03-27 23,23.28,0,22.6,,0.0
6336,2020-03-28 00,22.84,0,21.5,,0.0
6337,2020-03-28 01,22.36,0,21.8,,0.0
6338,2020-03-28 02,22.58,0,21.3,,0.0
6339,2020-03-28 03,23.0,0,21.4,,0.0
6340,2020-03-28 04,23.54,0,21.4,,0.0
6341,2020-03-28 05,22.1,0,21.3,,0.0
6342,2020-03-28 06,22.3,0,21.6,,0.0
6343,2020-03-28 07,23.58,0,21.6,,0.0
6344,2020-03-28 08,28.680000000000003,0,21.6,,0.0
6345,2020-03-28 09,23.02,0,21.6,,0.0
6346,2020-03-28 10,20.42,63868.0,22.0,,3127.7179236043094
6347,2020-03-28 11,21.2,403103.0,23.1,,19014.29245283019
6348,2020-03-28 12,21.38,869506.0,25.5,,40669.13002806361
6349,2020-03-28 13,21.0,2035548.0,27.1,,96930.85714285714
6350,2020-03-28 14,19.44,2576257.0,27.9,,132523.50823045266
6351,2020-03-28 15,20.3,2541896.0,27.8,,125216.55172413793
6352,2020-03-28 16,24.6,1896289.0,28.8,,77084.918699187
6353,2020-03-28 17,23.34,3248827.0,28.5,,139195.67266495287
6354,2020-03-28 18,22.28,2333289.0,29.0,,104725.71813285457
6355,2020-03-28 19,22.2,398285.0,24.7,,17940.765765765766
6356,2020-03-28 20,21.56,347823.0,23.2,,16132.792207792209
6357,2020-03-28 21,20.84,80154.0,22.8,,3846.1612284069097
6358,2020-03-28 22,20.96,0,22.4,,0.0
6359,2020-03-28 23,20.64,0,21.9,,0.0
6360,2020-03-29 00,20.62,0,22.1,,0.0
6361,2020-03-29 01,20.54,0,22.1,,0.0
6362,2020-03-29 02,20.06,0,22.0,,0.0
6363,2020-03-29 03,19.56,0,22.0,,0.0
6364,2020-03-29 04,19.2,0,21.8,,0.0
6365,2020-03-29 05,19.9,0,21.8,,0.0
6366,2020-03-29 06,19.84,0,21.6,,0.0
6367,2020-03-29 07,21.94,0,21.3,,0.0
6368,2020-03-29 08,23.62,0,20.7,,0.0
6369,2020-03-29 09,24.38,0,20.4,,0.0
6370,2020-03-29 10,25.14,166866.0,21.2,,6637.470167064439
6371,2020-03-29 11,24.4,487458.0,22.3,,19977.786885245903
6372,2020-03-29 12,25.48,922886.0,24.2,,36220.01569858713
6373,2020-03-29 13,25.64,2117641.0,27.8,,82591.30265210608
6374,2020-03-29 14,25.8,2793141.0,29.2,,108261.27906976744
6375,2020-03-29 15,25.12,3203814.0,30.3,,127540.36624203822
6376,2020-03-29 16,24.58,2954795.0,31.2,,120211.35069161921
6377,2020-03-29 17,25.540000000000006,2010751.0,30.9,,78729.48316366482
6378,2020-03-29 18,24.880000000000006,1939385.0,31.3,,77949.55787781348
6379,2020-03-29 19,24.4,1788717.0,31.2,,73308.07377049181
6380,2020-03-29 20,22.98,806734.0,30.3,,35105.9181897302
6381,2020-03-29 21,22.14,105035.0,27.9,,4744.12827461608
6382,2020-03-29 22,22.0,0,25.9,,0.0
6383,2020-03-29 23,21.6,0,24.9,,0.0
6384,2020-03-30 00,20.96,0,24.4,,0.0
6385,2020-03-30 01,20.64,0,24.0,,0.0
6386,2020-03-30 02,20.22,0,23.1,,0.0
6387,2020-03-30 03,20.2,0,23.1,,0.0
6388,2020-03-30 04,20.92,0,22.7,,0.0
6389,2020-03-30 05,19.86,0,22.4,,0.0
6390,2020-03-30 06,20.66,0,21.6,,0.0
6391,2020-03-30 07,28.72,0,21.1,,0.0
6392,2020-03-30 08,40.14,0,20.7,,0.0
6393,2020-03-30 09,44.6,0,20.1,,0.0
6394,2020-03-30 10,47.3,128174.0,22.4,,2709.8097251585627
6395,2020-03-30 11,48.28,799397.0,23.4,,16557.51864125932
6396,2020-03-30 12,47.40000000000001,1334001.0,24.8,,28143.48101265822
6397,2020-03-30 13,49.76,2065079.0,27.5,,41500.78376205788
6398,2020-03-30 14,42.86000000000001,3161448.0,29.5,,73762.202519832
6399,2020-03-30 15,38.68,2980091.0,31.2,,77044.75180972078
6400,2020-03-30 16,36.86,3477534.0,31.8,,94344.38415626695
6401,2020-03-30 17,40.32,3320.12,32.1,,82.34424603174602
6402,2020-03-30 18,33.64,2380151.0,32.0,,70753.59690844233
6403,2020-03-30 19,31.56,1938528.0,31.7,,61423.574144486694
6404,2020-03-30 20,30.2,653204.0,30.8,,21629.27152317881
6405,2020-03-30 21,28.78,119935.0,27.8,,4167.303683113273
6406,2020-03-30 22,28.86,0,25.8,,0.0
6407,2020-03-30 23,27.46,0,25.2,,0.0
6408,2020-03-31 00,27.52,0,24.9,,0.0
6409,2020-03-31 01,27.3,0,24.3,,0.0
6410,2020-03-31 02,26.76,0,23.3,,0.0
6411,2020-03-31 03,25.74,0,22.5,,0.0
6412,2020-03-31 04,25.66,0,22.1,,0.0
6413,2020-03-31 05,25.32,0,21.8,,0.0
6414,2020-03-31 06,26.1,0,21.0,,0.0
6415,2020-03-31 07,32.34,0,20.4,,0.0
6416,2020-03-31 08,32.18,0,20.0,,0.0
6417,2020-03-31 09,36.38,0,19.7,,0.0
6418,2020-03-31 10,38.74,110497.0,21.3,,2852.271553949406
6419,2020-03-31 11,38.24,847824.0,24.7,,22171.12970711297
6420,2020-03-31 12,36.54,1834.43,26.4,,50.20333880678709
6421,2020-03-31 13,38.56,2550301.0,29.8,,66138.51141078837
6422,2020-03-31 14,40.68,3053406.0,30.2,,75059.14454277286
6423,2020-03-31 15,38.16,2695317.0,31.1,,70631.99685534592
6424,2020-03-31 16,43.540000000000006,3457764.0,31.9,,79415.80156178225
6425,2020-03-31 17,38.26000000000001,2807693.0,31.8,,73384.55305802402
6426,2020-03-31 18,30.74,1924226.0,31.1,,62596.81197137281
6427,2020-03-31 19,28.06,2044585.0,32.3,,72864.75409836066
6428,2020-03-31 20,27.36,1036948.0,30.8,,37900.14619883041
6429,2020-03-31 21,26.34,54887.0,27.2,,2083.788914198937
6430,2020-03-31 22,25.46,0,25.9,,0.0
6431,2020-03-31 23,24.56,0,24.4,,0.0
6432,2020-04-01 00,23.54,0,23.1,,0.0
6433,2020-04-01 01,23.28,0,22.8,,0.0
6434,2020-04-01 02,23.4,0,21.4,,0.0
6435,2020-04-01 03,24.2,0,20.6,,0.0
6436,2020-04-01 04,23.200000000000006,0,20.5,,0.0
6437,2020-04-01 05,22.58,0,19.9,,0.0
6438,2020-04-01 06,23.34,0,19.4,,0.0
6439,2020-04-01 07,30.66,0,18.9,,0.0
6440,2020-04-01 08,33.42,0,19.1,,0.0
6441,2020-04-01 09,37.64,0,18.8,,0.0
6442,2020-04-01 10,40.06,83393.0,21.0,,2081.7024463305042
6443,2020-04-01 11,40.3,860823.0,23.8,,21360.372208436725
6444,2020-04-01 12,38.9,1804238.0,26.6,,46381.43958868895
6445,2020-04-01 13,40.2,2519719.0,30.3,,62679.577114427855
6446,2020-04-01 14,42.24,3069.3,31.4,,72.66335227272728
6447,2020-04-01 15,39.7,3439486.0,31.7,,86636.92695214105
6448,2020-04-01 16,44.68,2583618.0,31.6,,57824.932855863924
6449,2020-04-01 17,39.98,2328225.0,31.3,,58234.742371185595
6450,2020-04-01 18,34.82,2845074.0,33.1,,81708.0413555428
6451,2020-04-01 19,31.26,1893156.0,33.0,,60561.612284069095
6452,2020-04-01 20,28.62,954036.0,31.4,,33334.591194968554
6453,2020-04-01 21,26.58,103855.0,28.2,,3907.261098570354
6454,2020-04-01 22,26.76,0,26.7,,0.0
6455,2020-04-01 23,26.0,0,25.4,,0.0
6456,2020-04-02 00,26.3,0,24.1,,0.0
6457,2020-04-02 01,25.26,0,22.9,,0.0
6458,2020-04-02 02,24.52,0,22.6,,0.0
6459,2020-04-02 03,23.8,0,22.5,,0.0
6460,2020-04-02 04,23.96,0,21.8,,0.0
6461,2020-04-02 05,23.92,0,21.2,,0.0
6462,2020-04-02 06,23.82,0,21.8,,0.0
6463,2020-04-02 07,38.26,0,20.9,,0.0
6464,2020-04-02 08,39.64,0,21.0,,0.0
